#Prcp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10
TIMESTEP,MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),VARIANCE(mm/month^1),VARIANCE(mm/month^5),VARIANCE(mm/month^9),VARIANCE(mm/month^13),VARIANCE(mm/month^17),VARIANCE(mm/month^21),VARIANCE(mm/month^22),VARIANCE(mm/month^27),VARIANCE(mm/month^30),VARIANCE(mm/month^35),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month)
2036/2/1,-2.459531363,-0.88928572,-1.936949173,-3.6086189,-3.015485299,-4.841379372,-1.972811935,-1.616966979,-1.443495954,-0.721490475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/3/1,-0.13730209,1.492738123,0.295254238,-1.177570126,-0.602562708,-2.541379386,0.600837996,0.669519522,0.974237811,1.687175057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/4/1,11.51298323,13.23380969,12.00296633,10.54485995,11.09111259,9.227586517,12.28417148,12.45998517,12.72093506,13.53760857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/5/1,14.11158985,15.87172636,14.60957651,13.16604386,13.71036025,12.02068966,14.91517693,15.14256792,15.33531528,16.23847506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/6/1,18.82400279,20.45845254,19.33720358,17.92866055,18.43075266,16.93793107,19.57160167,19.87560093,20.01458354,20.83691534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/7/1,22.18866388,23.67886924,22.6288986,21.28701994,21.78331521,20.18275866,22.80512131,23.09151688,23.2297766,23.98804175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/8/1,21.90418016,23.46744063,22.34864436,21.06926274,21.56881184,20.09310345,22.68752338,22.84466979,23.02794726,23.8251303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/9/1,17.8044335,19.39214303,18.24745774,16.93073735,17.45943304,15.77931055,18.65651787,18.77800323,18.99288637,19.79948044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/10/1,12.05471839,13.55529787,12.48593236,11.16230546,11.7305345,10.24137952,12.91312878,12.90923436,13.17982738,13.85026023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/11/1,8.566434717,10.03214314,9.006271319,7.695223326,8.241439569,6.717241483,9.478584823,9.384234355,9.690294857,10.28492203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036/12/1,3.2967068,4.893928601,3.787457636,2.044132937,2.67104691,0.844827586,3.789757924,4.175825849,4.266565125,5.025130033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/1/1,2.019316045,3.614702421,2.506779685,0.809449644,1.416085074,-0.493103448,2.461918063,2.899174201,2.966615883,3.744367454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/2/1,0.722989241,2.322857162,1.231694966,-0.326168227,0.25937841,-1.25862069,1.368249568,1.57545048,1.774847584,2.478509546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/3/1,3.661684636,5.482678625,4.185847489,2.628037412,3.265594339,1.544827607,4.628305527,4.636486563,4.916463457,5.718890838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/4/1,9.642938747,11.30184547,10.07762735,8.724818361,9.253108275,7.455172476,10.42756073,10.55533047,10.81595552,11.56759119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/5/1,16.30550999,18.1057145,16.81635609,15.22834925,15.82388241,13.944828,17.05223502,17.36448976,17.53506112,18.49133458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/6/1,17.17979758,18.81154776,17.6601697,16.17860887,16.74122149,15.0379311,17.87569857,18.22927953,18.35721554,19.24696736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/7/1,25.25503507,26.78255982,25.73093235,24.31266895,24.8276446,23.18275866,25.83864078,26.14909943,26.29258171,27.04384779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/8/1,24.36314152,25.88660736,24.83177972,23.41266877,23.93380638,22.28275897,24.95018647,25.27612626,25.41605696,26.16863089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/9/1,17.20126669,18.73035732,17.60601724,16.34153719,16.86226828,15.28965517,17.98258869,18.09647183,18.29944119,19.06481802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/10/1,13.09290716,14.5022028,13.51737304,12.08338535,12.71592186,11.04482759,13.93333344,13.87852885,14.20411614,14.82824982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/11/1,8.389550532,9.835952564,8.806356128,7.454309469,8.010850628,6.337931055,9.19581014,9.172222508,9.467835549,10.07798985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037/12/1,6.418429427,7.830416707,6.797203471,5.443406147,6.003925914,4.268965641,7.117690929,7.185735752,7.438414662,8.120970544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/1/1,-3.980114037,-2.419464314,-3.555847497,-5.000830864,-4.457906254,-6.117241483,-3.382774699,-3.100300328,-3.035010186,-2.254072811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/2/1,-0.257251425,1.336785732,0.195508475,-1.337383187,-0.738985827,-2.531034517,0.456703911,0.58911412,0.840345536,1.537261721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/3/1,6.571247644,8.349345589,7.083135704,5.446105971,6.101472214,4.348275862,7.434916228,7.587162203,7.801168733,8.604159678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/4/1,7.456554859,9.083988398,7.890593229,6.540290836,7.050163627,5.200000103,8.179795334,8.311261435,8.598120122,9.34471414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/5/1,12.91323634,14.67023828,13.40957638,11.96604361,12.51036002,10.82069,13.74422736,13.93768782,14.13993921,15.03102279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/6/1,15.60912014,17.13773816,16.06440704,14.7821396,15.2701746,13.74827586,16.35270061,16.59774782,16.75675831,17.56828426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/7/1,22.05186844,23.55297638,22.5121188,21.13239926,21.63860428,19.9586209,22.64441345,22.9704955,23.0931912,23.8407281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/8/1,22.92514263,24.47744053,23.38084766,22.02305301,22.5281901,21.00344848,23.60037279,23.84797324,24.02926859,24.79064153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/9/1,17.1796708,18.73934537,17.59839019,16.34112182,16.84634679,15.28965517,17.99953454,18.09684713,18.29949205,19.11542461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/10/1,12.30937319,13.74613108,12.73262733,11.36998999,11.97153794,10.42413793,13.20847309,13.13941476,13.45645353,14.05459286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/11/1,7.10177331,8.584583449,7.514661079,6.243094579,6.77442758,5.306896552,8.011731849,7.904504568,8.205030579,8.827903267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038/12/1,3.468967742,4.817321462,3.838983064,2.488681231,3.039312987,1.279310379,4.13119187,4.176951988,4.430640258,5.058578945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/1/1,-1.483280582,0.128511905,-1.027966115,-2.512149538,-1.958233405,-3.627586252,-0.856703917,-0.55518018,-0.502540655,0.314731369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/2/1,-3.203419923,-1.686369076,-2.743728834,-4.307269062,-3.73495096,-5.372413855,-2.681936695,-2.400150167,-2.219613845,-1.520623929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/3/1,2.917922759,4.719404817,3.440084778,1.844132945,2.461777543,0.631034483,3.81415272,3.903003064,4.155437048,4.949393449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/4/1,10.77897427,12.47333354,11.22762726,9.874870441,10.38947679,8.589655172,11.5878958,11.72079592,11.97784572,12.75216653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/5/1,15.41120976,17.2193454,15.91440693,14.38971986,14.96014187,13.22413814,16.21424598,16.47800321,16.63983763,17.61403834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/6/1,18.08353394,19.67392878,18.55254261,17.17549376,17.69034906,16.14827607,18.78873389,19.1161414,19.22413641,20.06967073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/7/1,22.29309714,23.84148841,22.7731357,21.40944984,21.89781912,20.46206917,22.95335215,23.25683191,23.3586893,24.16377817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/8/1,23.75522491,25.30547634,24.22144075,22.84953303,23.35932395,21.89310345,24.4941344,24.69489515,24.88577259,25.65563272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/9/1,22.20126669,23.89398821,22.68906796,21.39376982,21.91690319,20.46206897,23.18277497,23.26373896,23.44034576,24.30831918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/10/1,12.85598498,14.33619056,13.3001696,11.86365533,12.4425302,10.59310345,13.58929254,13.71193715,13.96224621,14.63292899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/11/1,10.10854983,11.62077392,10.5392375,9.221599342,9.779934667,8.217241448,11.06443211,10.97860373,11.26128058,11.94627399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039/12/1,1.020012683,2.41988099,1.421440689,-0.097196262,0.470065431,-1.300000034,1.481471144,1.736036055,1.913821171,2.585615266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/1/1,-1.313489563,0.281785714,-0.870338997,-2.365835968,-1.797437318,-3.427586207,-0.717597773,-0.394669675,-0.350406504,0.450433277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/2/1,5.944775232,7.700059538,6.555847593,4.633644914,5.292311957,3.34137931,6.435661105,6.955180217,7.062296836,7.841767821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/3/1,3.618176094,5.417023878,4.140084794,2.579127764,3.188713215,1.420689655,4.516014952,4.589414498,4.854878078,5.638648248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/4/1,9.24027883,10.87666674,9.677627334,8.337175592,8.83402408,7.000000072,9.979888412,10.11328836,10.40223605,11.12183723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/5/1,16.83673224,18.60386918,17.35822065,15.95067508,16.4969469,15.00344828,17.71573577,17.94286801,18.12337413,19.06429839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/6/1,19.01481994,20.63214307,19.50839021,18.11952257,18.6369687,17.1379311,19.74022372,20.070721,20.17596559,21.02339694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/7/1,29.20987986,30.82285728,29.71754269,28.20685376,28.71979285,27.07931034,29.73873387,30.12695221,30.24171754,31.00207991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/8/1,30.24072232,31.86142885,30.73525458,29.21484961,29.74907315,28.07931034,30.77625714,31.1882136,31.28338429,32.06897794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/9/1,19.92267282,21.58434542,20.38991546,19.11225368,19.62306454,18.14827614,20.84311005,20.94339374,21.12190055,21.97088409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/10/1,14.32621925,15.77857164,14.77161045,13.38078952,14.01308652,12.4482759,15.30325885,15.19992513,15.51687024,16.14974043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/11/1,10.07302116,11.57886934,10.52991547,9.163655376,9.746346937,8.127586276,10.95474895,10.91358884,11.22276442,11.86291203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040/12/1,3.298226731,4.70440481,3.693305092,2.265005211,2.807415506,1.079310355,3.883240242,4.038363363,4.236128133,4.914731433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/1/1,-3.642241946,-2.192559542,-3.25576272,-4.776843256,-4.198146151,-6.093103562,-3.185009338,-2.859984992,-2.753201243,-2.017157765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/2/1,-3.024825857,-1.46011907,-2.557542395,-4.105088276,-3.540730656,-5.206896769,-2.46312852,-2.15810812,-2.010569129,-1.258752212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/3/1,4.717922821,6.556011976,5.259830556,3.650778825,4.262650007,2.5,5.628305501,5.723648744,5.964227702,6.760312025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/4/1,9.759088208,11.37172628,10.1861019,8.881412557,9.373664358,7.527586286,10.52579172,10.59301829,10.90686003,11.60104009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/5/1,16.47080464,18.24678587,16.97949173,15.54807899,16.09503853,14.5137931,17.35502823,17.57747755,17.75254079,18.66897755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/6/1,18.17783433,19.72839304,18.65254251,17.24257544,17.76286817,16.00000034,18.81797063,19.17072086,19.30990868,20.12253033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/7/1,24.34857527,25.88690491,24.81652548,23.45140196,23.94645613,22.42758641,24.97849181,25.28355877,25.39720538,26.15909882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/8/1,24.21291969,25.79339314,24.67805094,23.26510933,23.80468937,22.20689655,24.86201138,25.15630655,25.30132132,26.10346634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/9/1,20.27865763,21.87988126,20.74084757,19.40612685,19.92366427,18.31379383,21.05744913,21.22162174,21.41829288,22.23136955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/10/1,13.42951265,14.90535737,13.86915273,12.41713417,13.02753561,11.27586231,14.18566121,14.27049563,14.51864865,15.20052007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/11/1,8.217859567,9.715892938,8.638390058,7.336863989,7.865648912,6.255172528,9.091433967,9.037988199,9.332774632,9.992721083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041/12/1,6.285813853,7.695833426,6.664322061,5.370820354,5.903271575,4.437931097,7.032867859,7.045120155,7.291717554,7.947833674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/1/1,-3.104053212,-1.533095248,-2.669406807,-4.07476638,-3.538604154,-5.044827607,-2.433705783,-2.222072106,-2.13912603,-1.355112672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/2/1,1.791766962,3.375892869,2.306186441,0.593977156,1.193347884,-0.648275862,2.248044717,2.633408408,2.805081311,3.505372621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/3/1,2.057884755,3.834345277,2.549237309,1.007268962,1.626335905,-0.055172414,3.006610851,3.021321347,3.288008143,4.076083234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/4/1,8.570297974,10.17511915,8.977796841,7.673727997,8.184024056,6.331034607,9.326629519,9.379504722,9.711331434,10.40138649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/5/1,17.00107697,18.78964312,17.54093228,16.01391493,16.58189782,14.83103483,17.82076359,18.11096118,18.27748998,19.19601395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/6/1,18.53356591,20.13273834,19.03957658,17.57570132,18.10752467,16.45862076,19.23864086,19.570721,19.70945141,20.53206245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/7/1,23.6977202,25.23607166,24.17796619,22.77653181,23.28740469,21.73448276,24.33175073,24.63596127,24.75406527,25.55649931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/8/1,21.5708044,23.07791694,22.02144107,20.67092452,21.17104703,19.6137931,22.26201125,22.48333347,22.67652467,23.42946306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/9/1,19.39005723,20.97636921,19.82076272,18.5834893,19.09062174,17.57931062,20.25996304,20.33776289,20.54156519,21.32079752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/10/1,13.29905021,14.80988122,13.74839004,12.39387358,12.98118898,11.53448276,14.22188099,14.1642644,14.46056938,15.10485277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/11/1,7.425839155,8.919226393,7.838389868,6.588888968,7.105779732,5.634482862,8.335568265,8.249549748,8.541616092,9.179029671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042/12/1,-0.691830282,0.754345243,-0.276271186,-1.743821406,-1.179934593,-2.751724138,-0.132402235,0.102477477,0.24171748,0.924956703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/1/1,-3.651044984,-2.084047638,-3.245762728,-4.628245188,-4.092966235,-5.568965548,-3.003165761,-2.768393393,-2.702489862,-1.888041615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/2/1,1.332425591,2.892559544,1.772542404,0.192834891,0.805561623,-1.113793105,1.975419003,2.146997036,2.402743926,3.112478378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/3/1,6.191767031,8.032262032,6.731525497,5.072689591,5.716739447,3.865517262,7.058473097,7.189039135,7.426930938,8.225996579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/4/1,9.30867661,10.9365478,9.760762861,8.371235955,8.903271643,6.972413934,10.05167635,10.1794297,10.47317102,11.17660333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/5/1,17.3329323,19.13339315,17.87025452,16.37549332,16.92502742,15.22413814,18.17895742,18.43618638,18.59629083,19.56169875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/6/1,16.21279296,17.73875031,16.68533898,15.32585692,15.82835349,14.25172414,16.92271899,17.22417424,17.36636193,18.17833656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/7/1,23.3837241,24.94952407,23.86372882,22.45046737,22.9472195,21.37241414,23.99674137,24.3617119,24.45309975,25.25615282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/8/1,26.8487021,28.41845264,27.33838984,25.87840084,26.3961835,24.74482762,27.42942307,27.76081095,27.90680904,28.66724446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/9/1,22.65205834,24.35303602,23.15805095,21.75732114,22.29182124,20.70344828,23.49944143,23.67057081,23.84156527,24.70745263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/10/1,13.78955052,15.24815488,14.24101716,12.82004167,13.44765566,11.84827662,14.72095007,14.64429457,14.9640754,15.60415981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/11/1,9.674667654,11.17892862,10.12228844,8.767393682,9.34929127,7.755172493,10.58379897,10.52560073,10.82322179,11.46291184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043/12/1,1.218366088,2.554166692,1.549067807,0.251817238,0.777753548,-0.924137945,1.812476758,1.876501516,2.116971587,2.740034701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/1/1,1.931538966,3.544880952,2.413559337,0.845690562,1.422191938,-0.227586207,2.514059603,2.853078092,2.912957336,3.710572016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/2/1,-1.921215994,-0.389880953,-1.472796619,-2.934890968,-2.371265016,-3.89310351,-1.266759808,-1.151126149,-0.920426836,-0.235008666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/3/1,1.856681486,3.558630979,2.334322071,0.778816214,1.42840787,-0.396551724,2.785661092,2.801426461,3.091056935,3.868284249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/4/1,7.448575138,9.038274011,7.877711921,6.530841227,7.04716473,5.082758621,8.156983324,8.266291505,8.578658734,9.238995043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/5/1,15.21728961,16.93815492,15.70245793,14.2545174,14.80790639,13.03448283,16.00344546,16.2722974,16.44380096,17.35511297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/6/1,20.60234337,22.2114883,21.09135617,19.66189045,20.19127608,18.66206903,21.30791451,21.62072118,21.73389251,22.57989602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/7/1,23.02419278,24.55541682,23.48000015,22.12191101,22.61608523,21.07241386,23.65353836,23.9493994,24.08714442,24.85251308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/8/1,22.82064634,24.39184555,23.28567813,21.92305306,22.42317354,20.8689659,23.4919927,23.78295808,23.93389243,24.72253058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/9/1,23.71773286,25.41803578,24.19415267,22.88234717,23.41357716,21.94827586,24.75959041,24.81711727,25.01031518,25.9168111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/10/1,13.6027235,15.13880971,14.06067825,12.6847353,13.26183231,11.65517241,14.48184372,14.47732759,14.74710389,15.42807662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/11/1,7.182584002,8.606607263,7.574915308,6.263447635,6.805834287,5.137931148,7.970018655,7.931231362,8.233892506,8.840901497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044/12/1,4.549398487,5.935595327,4.920508552,3.514122562,4.071755802,2.424137931,5.124115458,5.283333413,5.488516304,6.145927255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/1/1,-0.709626355,0.880952387,-0.260169492,-1.760332317,-1.193729561,-2.917241386,-0.139199255,0.199399399,0.244969512,1.051473153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/2/1,-1.513299574,0.05422619,-1.036101716,-2.616614775,-2.027644513,-3.706896552,-0.953258849,-0.651276284,-0.472459351,0.250259965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/3/1,2.164977854,3.932559549,2.662203406,1.083800638,1.702508181,-0.168965517,3.028770968,3.110510529,3.374796763,4.149393482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/4/1,12.25224838,13.94154782,12.7361866,11.28982365,11.83336978,9.934483448,13.01275626,13.22447459,13.44939053,14.25337973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/5/1,13.00975336,14.76083359,13.50957654,12.04350994,12.59809183,10.80344828,13.78519569,14.02680201,14.2306912,15.11403822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/6/1,17.19170379,18.70071461,17.64491539,16.32917979,16.82006558,15.16896572,17.85893878,18.1441442,18.30487828,19.10519932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/7/1,19.71165313,21.13380957,20.12906802,18.87383194,19.35119967,17.8689659,20.39646234,20.58325847,20.75675836,21.47798965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/8/1,22.84040572,24.37309566,23.28567813,21.91246114,22.42671781,20.81379383,23.47877131,23.74954962,23.92464441,24.69029493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/9/1,18.07352773,19.637262,18.49355961,17.25649017,17.75223572,16.25862159,18.96955316,19.01779307,19.22703276,20.04402089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/10/1,12.01405987,13.44928602,12.44110173,11.0502597,11.67655417,10.05517241,12.88193685,12.82439952,13.15645345,13.75008666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/11/1,6.018746098,7.45577384,6.442711928,5.100311609,5.659542053,4.034482759,6.814432133,6.783934032,7.086026535,7.672270449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045/12/1,5.049081761,6.506488225,5.467881448,3.949428907,4.5259543,2.879310345,5.599162039,5.823949027,5.985061047,6.632062394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/1/1,0.18860038,1.756071432,0.627372882,-0.863032205,-0.303762269,-2.017241417,0.741899453,1.05983485,1.131250011,1.885441966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/2/1,2.091830278,3.681428572,2.559237324,0.959190031,1.589640155,-0.320689655,2.740409693,2.946921943,3.183333347,3.911091887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/3/1,5.787650469,7.61392865,6.331779727,4.65399801,5.298964094,3.37586209,6.713780266,6.809384501,7.067733824,7.891854475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/4/1,9.74053216,11.38511913,10.17762733,8.810280554,9.32884415,7.431034555,10.48761661,10.62004518,10.90223605,11.62218385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046/5/1,15.50430671,17.17779785,15.9805088,14.61630326,15.14296639,13.53793107,16.32886436,16.56546568,16.73292697,17.59688057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
