#Prcp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10
TIMESTEP,MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),VARIANCE(mm/month^1),VARIANCE(mm/month^5),VARIANCE(mm/month^9),VARIANCE(mm/month^13),VARIANCE(mm/month^17),VARIANCE(mm/month^21),VARIANCE(mm/month^22),VARIANCE(mm/month^27),VARIANCE(mm/month^30),VARIANCE(mm/month^35),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month)
2070/2/1,-0.111716276,1.455059528,0.350932203,-1.214122534,-0.625136314,-2.300000021,0.425977657,0.740840859,0.879928869,1.621317184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/3/1,6.09898677,7.724345318,6.530254342,5.129075834,5.677699103,3.75862069,6.866852927,6.925075172,7.217428987,7.934488797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/4/1,14.89708688,16.55410738,15.33610188,14.00425781,14.51455845,12.74482766,15.70968383,15.79977496,16.07378064,16.83379584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/5/1,19.32336936,21.05464308,19.83389854,18.35711339,18.92257376,17.22413828,20.13324039,20.40465485,20.57743917,21.47833631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/6/1,20.02602939,21.6034525,20.51762748,19.10218098,19.6122685,18.04827614,20.72253276,21.04887415,21.19573185,22.0093588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/7/1,26.71874627,28.23327395,27.18000009,25.79543116,26.29143957,24.68275866,27.31014932,27.63438478,27.74944124,28.5398614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/8/1,26.09328695,27.61904789,26.55711908,25.1436139,25.66521271,23.93448276,26.7020485,27.02432446,27.17184983,27.9688044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/9/1,23.34135564,24.84029787,23.76076282,22.43655259,22.94678319,21.2137931,24.00530756,24.20998515,24.40995959,25.17504358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/10/1,17.53394588,18.958274,17.95305114,16.51225358,17.12589989,15.2862071,18.25577283,18.32552559,18.59537621,19.22391697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/11/1,12.25554166,13.75892885,12.69016977,11.41381113,11.93974955,10.47241379,13.19515839,13.09932461,13.37611808,14.01265182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/12/1,3.717226104,5.075476222,4.072966158,2.655347877,3.21908399,1.579310345,4.229702122,4.415991011,4.605233756,5.225303418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/1/1,2.914059562,4.540535779,3.389237296,1.849428883,2.416902983,0.6,3.49264433,3.865165206,3.888211437,4.739514778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/2/1,2.794300202,4.439464356,3.294661027,1.718691609,2.29918213,0.655172414,3.391806351,3.719744757,3.813058962,4.601386532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/3/1,6.011526353,7.698631038,6.478389859,4.94652139,5.546619448,3.55862069,6.791527058,6.903603684,7.169207386,7.917851012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/4/1,15.18670062,16.8444646,15.63610191,14.31173449,14.80921519,13.07931034,16.0212293,16.09294309,16.36834369,17.11109193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/5/1,19.29772014,21.06125018,19.8052544,18.40861897,18.9418214,17.40344828,20.20232783,20.39774801,20.56285593,21.48717513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/6/1,22.00968997,23.59428589,22.48194947,21.02274171,21.55294471,19.77931076,22.61992591,23.04211733,23.13368917,23.97833628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/7/1,25.22932248,26.76619068,25.69135599,24.37383194,24.86101428,23.3689659,25.93417169,26.20277793,26.31966482,27.1169844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/8/1,27.2165929,28.77952408,27.68084755,26.27009368,26.78495099,25.12413793,27.83202999,28.17537555,28.32002069,29.12218384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/9/1,25.55155196,27.12559562,26.00016973,24.6606442,25.17818994,23.52068986,26.2839853,26.49639646,26.6810978,27.46949765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/10/1,20.29696017,21.83178583,20.75372899,19.34413322,19.93882258,18.35517245,21.20083818,21.19084104,21.47012223,22.15580589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/11/1,13.49195718,14.95130982,13.92228837,12.6069576,13.15147233,11.61724138,14.40055901,14.29099119,14.60909577,15.21438489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071/12/1,9.939202227,11.35809545,10.31330536,9.020664657,9.538931354,8.037931034,10.70744904,10.7292044,10.95360801,11.64194124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/1/1,4.105509885,5.638809526,4.567033938,2.932918002,3.527808078,1.606896572,4.565642483,4.973423444,5.05594518,5.838994876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/2/1,2.781633958,4.381845268,3.285762714,1.644340646,2.240348992,0.537931034,3.325977679,3.675450496,3.827388264,4.574696748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/3/1,8.484863959,10.13845255,8.915169576,7.515264825,8.066630426,6.213793207,9.288082182,9.331831832,9.630183078,10.35389956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/4/1,17.19974679,18.90029783,17.66906795,16.30270023,16.81870239,15.07931034,18.03864067,18.13993994,18.41996967,19.18076275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/5/1,19.55794825,21.35214316,20.06542396,18.6273108,19.17502744,17.60344852,20.42793306,20.6590843,20.82012214,21.77902976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/6/1,21.49138731,23.10440489,21.97627142,20.53572188,21.08707765,19.45172414,22.17784011,22.49144158,22.63429897,23.4571925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/7/1,28.60481336,30.13244058,29.07033935,27.65005223,28.18789538,26.57931034,29.21350101,29.52920442,29.65457327,30.44523425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/8/1,29.1979102,30.80595252,29.68144076,28.23997937,28.78642338,27.11724138,29.91685317,30.19489515,30.35315054,31.19497408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/9/1,23.21956936,24.75910729,23.62923745,22.38785071,22.88893136,21.28965586,24.0088456,24.10998528,24.31875018,25.10433276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/10/1,16.47992432,17.8889885,16.90211873,15.52949134,16.13287907,14.54827586,17.36089404,17.27852885,17.58983754,18.17885615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/11/1,10.26117814,11.72577411,10.66644081,9.38369716,9.900709016,8.327586552,11.09245819,11.0579581,11.33805914,11.9679377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072/12/1,8.900950074,10.29125026,9.257457969,7.96531682,8.49667399,6.948275945,9.603724671,9.64436973,9.887144451,10.52547672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/1/1,5.681507314,7.322261982,6.15016956,4.605503694,5.177099312,3.510344831,6.297951639,6.640690799,6.688262265,7.507279064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/2/1,4.939898677,6.535654825,5.403983097,3.777777784,4.391766756,2.400000028,5.5337058,5.78911419,5.998577295,6.736048585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/3/1,9.05370497,10.74642873,9.506695194,8.054413296,8.62333728,6.713793207,9.867039114,9.93858898,10.2352137,10.95840575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/4/1,17.70557332,19.41357175,18.18432226,16.75212885,17.27475478,15.31034483,18.47607098,18.65833338,18.93018299,19.71421164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/5/1,18.45978505,20.19434547,18.96364436,17.57455885,18.09760112,16.60344852,19.33240242,19.54361897,19.72383148,20.64610075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/6/1,23.21393306,24.86357167,23.70915255,22.24911745,22.80588902,21.23793138,23.89050326,24.25608108,24.37139256,25.23899506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/7/1,28.03793558,29.58678591,28.51957651,27.14704088,27.64056728,26.12758628,28.68910623,29.00082589,29.11158552,29.89532087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/8/1,29.5927803,31.22196454,30.06601726,28.66645946,29.20523465,27.67586214,30.38296112,30.61794315,30.77037625,31.61802442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/9/1,22.75864483,24.28678588,23.18508491,21.87466257,22.3929663,20.73103452,23.54292399,23.67650164,23.87510186,24.66984416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/10/1,20.37061462,21.91410736,20.82000008,19.42731063,20.0248094,18.45172417,21.25735611,21.27049562,21.52327251,22.21213185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/11/1,11.58100095,12.99517873,11.99788157,10.67933564,11.23047998,9.627586276,12.38919935,12.33723736,12.65309969,13.21889097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073/12/1,5.680304065,7.274464387,6.151695032,4.557217081,5.148037151,3.520689655,6.288733767,6.600525645,6.6794208,7.459792066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/1/1,2.770677662,4.372976244,3.221271218,1.665939786,2.242257383,0.472413793,3.301303572,3.705330383,3.721595563,4.556845839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/2/1,0.866941111,2.436309539,1.300593233,-0.17061267,0.410577974,-1.251724176,1.58761642,1.707732771,1.96880085,2.700519948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/3/1,3.976250847,5.633511967,4.402966166,2.934787157,3.542911686,1.731034486,4.843016796,4.814564641,5.116514328,5.854939427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/4/1,13.46516799,15.09261928,13.89381388,12.5694707,13.07382802,11.22068969,14.2108942,14.3222975,14.62007139,15.32218397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/5/1,19.6343257,21.38565507,20.14983066,18.71889976,19.26303171,17.6379311,20.48230947,20.74286805,20.91371971,21.84575414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/6/1,21.58188733,23.17559549,22.06864423,20.70218103,21.20725198,19.64827586,22.28798901,22.63040553,22.73318112,23.57677645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/7/1,28.00139351,29.52654777,28.46186464,27.06812066,27.58653239,25.9827589,28.61350112,28.92349862,29.04898393,29.83327584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/8/1,27.87036132,29.38904787,28.31279675,26.91287651,27.43724135,25.81724207,28.48324041,28.80397925,28.93429889,29.72218396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/9/1,24.01861952,25.60172636,24.48508495,23.18608542,23.7022902,22.09310366,24.89487912,24.9900153,25.20208357,26.00762581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/10/1,18.90747338,20.39601226,19.36822043,17.95015576,18.56101426,16.95517241,19.79683443,19.75750776,20.0523884,20.69376084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/11/1,12.28461069,13.7401789,12.69101716,11.38857772,11.93538732,10.32758655,13.11657364,13.07222244,13.37184968,13.98561527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074/12/1,10.38600395,11.8127383,10.76703414,9.392939006,9.942530047,8.403448966,11.05549374,11.1633637,11.35457336,12.04592749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/1/1,3.499620044,5.136309551,3.938050861,2.447248185,3.017829924,1.372413828,4.136406012,4.457582598,4.492327292,5.32582335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/2/1,7.572261031,9.281845354,8.135678019,6.415161015,7.027153819,5.296551724,8.198789619,8.555555679,8.68999008,9.477469913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/3/1,8.353705016,10.06642885,8.841779718,7.204361388,7.832988058,5.682758631,9.057914679,9.250375587,9.526372008,10.29064139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/4/1,13.10095028,14.7693455,13.54466131,12.1554519,12.69547465,10.88275897,13.85344516,13.99969991,14.25508143,15.04142156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/5/1,17.91728976,19.70369055,18.40957654,16.96998979,17.51036009,15.79310345,18.73659218,18.95803316,19.16727661,20.08700194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/6/1,20.99632727,22.53380977,21.46940707,20.18089349,20.65954211,19.14827586,21.74348257,22.01734262,22.14812015,22.9431545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/7/1,26.60063349,28.11142867,27.05703426,25.65887889,26.16815712,24.58275862,27.19338921,27.5151653,27.63932942,28.43032958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/8/1,26.59309696,28.11553598,27.02144107,25.67653204,26.21188676,24.66896552,27.28361274,27.50165179,27.68069129,28.45424635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/9/1,21.82742265,23.32601207,22.23754246,21.01599171,21.51079627,19.98275862,22.61350118,22.70360381,22.9137198,23.68821504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/10/1,17.10544672,18.57244071,17.52847486,16.21796509,16.78020737,15.25172441,17.95502803,17.94467002,18.2045226,18.88214921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/11/1,10.61931614,12.0961906,11.04966118,9.719937852,10.26444942,8.634482759,11.44357559,11.40570576,11.69075217,12.33188937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075/12/1,9.819316305,11.24821451,10.21203414,8.815369059,9.351472398,7.806896552,10.4540971,10.57657684,10.78856731,11.45095357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/1/1,2.872640941,4.461131017,3.323050858,1.810903476,2.372137424,0.751724145,3.461918075,3.790990998,3.85055898,4.649220175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/2/1,4.934388907,6.628571443,5.482966162,3.761578402,4.362813606,2.672413828,5.471136022,5.887087167,6.000000076,6.781629247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/3/1,7.527422474,9.274047876,8.016525521,6.491588868,7.07279176,5.237931241,8.377746836,8.457507793,8.731046936,9.480416101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/4/1,15.05148862,16.70297639,15.50220355,14.09075817,14.63860421,12.67586228,15.78808195,15.96013553,16.23414666,16.99185465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/5/1,17.09537695,18.76178591,17.57288158,16.24361391,16.76210481,15.29655207,17.95176928,18.11208716,18.31930914,19.17816299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/6/1,23.90538334,25.51136916,24.39135614,22.95264808,23.48625979,21.94137931,24.59208576,24.90908422,25.03846555,25.86308526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/7/1,26.22932248,27.74744059,26.68076273,25.37383194,25.85976028,24.3689659,26.90484223,27.17830344,27.30538641,28.10485269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/8/1,26.97878442,28.5310716,27.42906784,26.07320875,26.58544195,25.09655172,27.74795176,27.94384412,28.11875019,28.91802454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/9/1,23.56067149,25.09595258,23.98508495,22.70373849,23.21014196,21.51034483,24.36201135,24.46974495,24.6801324,25.47019085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/10/1,18.86687807,20.35220268,19.30525433,17.96303234,18.54520194,17.04137934,19.75698368,19.703754,20.00518308,20.65389963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/11/1,11.75256517,13.19773823,12.16533919,10.84839068,11.41543093,9.910345172,12.61908762,12.5372375,12.83252052,13.43656865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076/12/1,9.539455414,10.97071435,9.932966185,8.503634571,9.046728686,7.4517242,10.13398518,10.3153155,10.48440059,11.18024268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/1/1,-0.889233705,0.548928574,-0.532711864,-1.785150587,-1.284351151,-2.665517276,-0.2216946,-0.114189189,0.011737805,0.748006935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/2/1,6.621786024,8.275595383,7.103898439,5.52118384,6.153980431,4.448275945,7.373277571,7.520270293,7.745782552,8.508492454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/3/1,4.600823341,6.200476294,5.030254342,3.623779889,4.167666375,2.25862069,5.34674126,5.404729826,5.713313146,6.38752182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/4/1,11.89252703,13.45547649,12.30677976,10.97165116,11.48800467,9.575862448,12.63202996,12.70720734,13.00680909,13.68977477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/5/1,16.73888555,18.52916688,17.23330517,15.81536891,16.35899687,14.72068986,17.60186236,17.78581093,17.98196157,18.87331068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/6/1,22.62545927,24.20285743,23.09805085,21.77912797,22.27878962,20.83103483,23.36517714,23.63731243,23.77139256,24.57798962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/7/1,24.48106431,26.02750011,24.96601719,23.58535843,24.09760109,22.57241386,25.13677875,25.45728248,25.56280503,26.39116166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/8/1,27.09107035,28.65125032,27.55940724,26.17570124,26.70283545,25.1137931,27.76201125,28.03633647,28.18612833,28.98561543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/9/1,21.48448412,22.94333349,21.8850849,20.58992778,21.1083425,19.32069034,22.14981378,22.3370122,22.53795742,23.30918571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/10/1,16.6974036,18.10666677,17.1173731,15.74309456,16.3619959,14.84482834,17.57197419,17.4852855,17.81732748,18.42686348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/11/1,13.02951262,14.50833353,13.44940697,12.13862946,12.68484208,11.11724138,13.90893881,13.82980493,14.13292697,14.75615253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077/12/1,9.18594073,10.72803594,9.638644383,8.088992751,8.656543228,7.051724138,9.78994415,10.04271798,10.17535593,10.90883908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/1/1,2.137682096,3.718214332,2.587288143,1.109553482,1.652181073,-0.017241379,2.732588481,3.051576611,3.107063037,3.914731385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/2/1,6.202216613,7.827619061,6.717881419,4.944236791,5.601581315,3.455172434,6.677467488,7.120946002,7.28018297,8.049393557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/3/1,5.448575069,7.096904841,5.930339037,4.396988579,4.984787472,3.25862069,6.227095027,6.356381479,6.583943216,7.335008752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/4/1,17.76510475,19.44261935,18.2106782,16.8696783,17.40899687,15.67931062,18.62281209,18.69962474,18.96783552,19.73396903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/5/1,20.06187485,21.79940489,20.57203413,19.12980298,19.67584547,18.11379338,20.89115496,21.16546568,21.32418713,22.24540756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/6/1,22.27986079,23.83273836,22.74491533,21.32616831,21.84994576,20.25172452,22.94878967,23.27072084,23.40945145,24.22305071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/7/1,26.39107059,27.90261932,26.85279679,25.51474573,25.99841911,24.472414,27.05027954,27.33618645,27.47647383,28.26117882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/8/1,29.02254615,30.62607178,29.52542412,28.09646978,28.6095967,27.01379338,29.74338929,30.0100602,30.17652467,30.96949765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/9/1,23.71342629,25.25851205,24.12923745,22.86147488,23.37410039,21.78965586,24.48351979,24.60998528,24.8141262,25.60433276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/10/1,17.79525023,19.22404763,18.22491548,16.84672944,17.46259571,15.93793103,18.71080101,18.61088602,18.93262223,19.52928973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/11/1,15.15471819,16.70017882,15.60076279,14.33208738,14.84634702,13.42758655,16.134451,16.03806313,16.32647378,17.00000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078/12/1,8.276694389,9.901547821,8.774406933,7.034683348,7.663413315,5.789655276,8.754003808,9.206982118,9.270630188,10.06828449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/1/1,8.395946962,10.13226217,8.911101769,7.309242005,7.885659781,6.272413897,9.052886593,9.425300568,9.426270558,10.28128293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/2/1,2.766751121,4.388095257,3.262627121,1.616822462,2.216139619,0.413793103,3.303445074,3.685960988,3.789430903,4.555805956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/3/1,7.75117171,9.506607299,8.247712135,6.627829808,7.267121091,5.375862069,8.620856818,8.696921998,8.958536637,9.736048586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/4/1,12.85661823,14.48559566,13.29169504,11.95960565,12.49225747,10.66206917,13.66545631,13.72755261,14.04385169,14.75580604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/5/1,16.41158984,18.17107169,16.90957654,15.46604361,16.01526732,14.32069,17.21517699,17.43776302,17.63983763,18.52980943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/6/1,20.38955049,21.92357175,20.81771218,19.49605404,20.02213765,18.38275897,21.07690888,21.37177215,21.51844533,22.33916852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/7/1,24.67099447,26.13380957,25.09338992,23.81474573,24.30321717,22.77241417,25.35363149,25.57680201,25.75218519,26.52461006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/8/1,29.62495262,31.21660725,30.09593257,28.72305312,29.22442769,27.70344828,30.30037253,30.60998528,30.7480692,31.57850953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/9/1,24.07663102,25.60029796,24.50601726,23.20415387,23.71199596,22.10000021,24.82662954,24.98963978,25.18572173,25.95736593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/10/1,19.70158347,21.19125006,20.1477969,18.72699919,19.35098169,17.7551731,20.58929254,20.56426454,20.87052869,21.51733132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/11/1,11.59784692,13.0519049,11.99186468,10.72461104,11.25839712,9.737931103,12.45567974,12.39924937,12.66133139,13.3419416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079/12/1,8.5449653,9.938869187,8.925423853,7.596884828,8.132061184,6.548275862,9.23724412,9.285285354,9.506961529,10.1577125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080/1/1,0.196706776,1.726964306,0.584915261,-0.725856711,-0.209596511,-1.648275866,0.862197408,1.05945947,1.144258141,1.920104028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080/2/1,-1.088853718,0.42172619,-0.671779667,-2.097092444,-1.54607418,-3.117241448,-0.494972067,-0.271171174,-0.092073171,0.616637788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080/3/1,12.51120973,14.21827404,12.96983073,11.50498463,12.08227954,10.12413824,13.32448797,13.41118644,13.69710391,14.45407299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080/4/1,13.67257782,15.27690495,14.10135627,12.71090383,13.24378435,11.21724138,14.3899443,14.53506038,14.83414658,15.5551129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080/5/1,15.97606128,17.66267878,16.47110199,15.02128781,15.56308636,13.76551724,16.73845447,17.01096125,17.20584368,18.07902948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080/6/1,21.98758753,23.54095258,22.44491547,21.08670859,21.60725214,19.9827589,22.67234655,22.98348362,23.10904486,23.95684599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
